MISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number
62.1,2020-09-21 09:54:00,64.9,2020-09-21 09:53:00,72.0,2020-09-21 09:53:00,2020-09-21 15:00:00,2020-09-21 09:00:00,2020-09-21 10:00:00,2020-09-21,10
66.9,2020-09-21 10:54:00,68.0,2020-09-21 10:53:00,71.1,2020-09-21 10:53:00,2020-09-21 16:00:00,2020-09-21 10:00:00,2020-09-21 11:00:00,2020-09-21,11
70.0,2020-09-21 11:54:00,71.1,2020-09-21 11:53:00,71.1,2020-09-21 11:53:00,2020-09-21 17:00:00,2020-09-21 11:00:00,2020-09-21 12:00:00,2020-09-21,12
73.0,2020-09-21 12:54:00,73.9,2020-09-21 12:53:00,72.0,2020-09-21 12:53:00,2020-09-21 18:00:00,2020-09-21 12:00:00,2020-09-21 13:00:00,2020-09-21,13
73.9,2020-09-21 13:54:00,73.9,2020-09-21 13:53:00,71.1,2020-09-21 13:53:00,2020-09-21 19:00:00,2020-09-21 13:00:00,2020-09-21 14:00:00,2020-09-21,14
75.9,2020-09-21 14:54:00,73.0,2020-09-21 14:53:00,71.1,2020-09-21 14:53:00,2020-09-21 20:00:00,2020-09-21 14:00:00,2020-09-21 15:00:00,2020-09-21,15
75.9,2020-09-21 15:54:00,75.0,2020-09-21 15:53:00,71.1,2020-09-21 15:53:00,2020-09-21 21:00:00,2020-09-21 15:00:00,2020-09-21 16:00:00,2020-09-21,16
75.0,2020-09-21 16:54:00,75.9,2020-09-21 16:53:00,71.1,2020-09-21 16:53:00,2020-09-21 22:00:00,2020-09-21 16:00:00,2020-09-21 17:00:00,2020-09-21,17
73.0,2020-09-21 17:54:00,75.9,2020-09-21 17:53:00,71.1,2020-09-21 17:53:00,2020-09-21 23:00:00,2020-09-21 17:00:00,2020-09-21 18:00:00,2020-09-21,18
66.9,2020-09-21 18:54:00,75.0,2020-09-21 18:53:00,71.1,2020-09-21 18:53:00,2020-09-22 00:00:00,2020-09-21 18:00:00,2020-09-21 19:00:00,2020-09-21,19
63.0,2020-09-21 19:54:00,72.0,2020-09-21 19:53:00,72.0,2020-09-21 19:53:00,2020-09-22 01:00:00,2020-09-21 19:00:00,2020-09-21 20:00:00,2020-09-21,20
61.0,2020-09-21 20:54:00,68.0,2020-09-21 20:53:00,72.0,2020-09-21 20:53:00,2020-09-22 02:00:00,2020-09-21 20:00:00,2020-09-21 21:00:00,2020-09-21,21
60.1,2020-09-21 21:54:00,66.0,2020-09-21 21:53:00,72.0,2020-09-21 21:53:00,2020-09-22 03:00:00,2020-09-21 21:00:00,2020-09-21 22:00:00,2020-09-21,22
57.9,2020-09-21 22:54:00,64.9,2020-09-21 22:53:00,72.0,2020-09-21 22:53:00,2020-09-22 04:00:00,2020-09-21 22:00:00,2020-09-21 23:00:00,2020-09-21,23
57.0,2020-09-21 23:54:00,64.9,2020-09-21 23:53:00,72.0,2020-09-21 23:53:00,2020-09-22 05:00:00,2020-09-21 23:00:00,2020-09-22 00:00:00,2020-09-21,24
55.9,2020-09-22 00:54:00,64.9,2020-09-22 00:53:00,72.0,2020-09-22 00:53:00,2020-09-22 06:00:00,2020-09-22 00:00:00,2020-09-22 01:00:00,2020-09-22,1
55.0,2020-09-22 01:54:00,64.9,2020-09-22 01:53:00,71.1,2020-09-22 01:53:00,2020-09-22 07:00:00,2020-09-22 01:00:00,2020-09-22 02:00:00,2020-09-22,2
55.0,2020-09-22 02:54:00,64.0,2020-09-22 02:53:00,71.1,2020-09-22 02:53:00,2020-09-22 08:00:00,2020-09-22 02:00:00,2020-09-22 03:00:00,2020-09-22,3
54.0,2020-09-22 03:54:00,63.0,2020-09-22 03:53:00,71.1,2020-09-22 03:53:00,2020-09-22 09:00:00,2020-09-22 03:00:00,2020-09-22 04:00:00,2020-09-22,4
53.1,2020-09-22 04:54:00,61.0,2020-09-22 04:53:00,71.1,2020-09-22 04:53:00,2020-09-22 10:00:00,2020-09-22 04:00:00,2020-09-22 05:00:00,2020-09-22,5
52.0,2020-09-22 05:54:00,62.1,2020-09-22 05:53:00,72.0,2020-09-22 05:53:00,2020-09-22 11:00:00,2020-09-22 05:00:00,2020-09-22 06:00:00,2020-09-22,6
51.1,2020-09-22 06:54:00,61.0,2020-09-22 06:53:00,73.0,2020-09-22 06:53:00,2020-09-22 12:00:00,2020-09-22 06:00:00,2020-09-22 07:00:00,2020-09-22,7
54.0,2020-09-22 07:54:00,62.1,2020-09-22 07:53:00,73.0,2020-09-22 07:53:00,2020-09-22 13:00:00,2020-09-22 07:00:00,2020-09-22 08:00:00,2020-09-22,8
60.1,2020-09-22 08:54:00,63.0,2020-09-22 08:53:00,73.9,2020-09-22 08:53:00,2020-09-22 14:00:00,2020-09-22 08:00:00,2020-09-22 09:00:00,2020-09-22,9
66.0,2020-09-22 09:54:00,66.0,2020-09-22 09:53:00,73.0,2020-09-22 09:53:00,2020-09-22 15:00:00,2020-09-22 09:00:00,2020-09-22 10:00:00,2020-09-22,10
71.1,2020-09-22 10:54:00,69.1,2020-09-22 10:53:00,73.0,2020-09-22 10:53:00,2020-09-22 16:00:00,2020-09-22 10:00:00,2020-09-22 11:00:00,2020-09-22,11
75.0,2020-09-22 11:54:00,72.0,2020-09-22 11:53:00,75.0,2020-09-22 11:53:00,2020-09-22 17:00:00,2020-09-22 11:00:00,2020-09-22 12:00:00,2020-09-22,12
75.0,2020-09-22 12:54:00,77.0,2020-09-22 12:53:00,75.9,2020-09-22 12:53:00,2020-09-22 18:00:00,2020-09-22 12:00:00,2020-09-22 13:00:00,2020-09-22,13
75.9,2020-09-22 13:54:00,78.1,2020-09-22 13:53:00,75.0,2020-09-22 13:53:00,2020-09-22 19:00:00,2020-09-22 13:00:00,2020-09-22 14:00:00,2020-09-22,14
77.0,2020-09-22 14:54:00,81.0,2020-09-22 14:53:00,77.0,2020-09-22 14:53:00,2020-09-22 20:00:00,2020-09-22 14:00:00,2020-09-22 15:00:00,2020-09-22,15
75.0,2020-09-22 15:54:00,82.0,2020-09-22 15:53:00,78.1,2020-09-22 15:53:00,2020-09-22 21:00:00,2020-09-22 15:00:00,2020-09-22 16:00:00,2020-09-22,16
75.0,2020-09-22 16:54:00,82.0,2020-09-22 16:53:00,77.0,2020-09-22 16:53:00,2020-09-22 22:00:00,2020-09-22 16:00:00,2020-09-22 17:00:00,2020-09-22,17
72.0,2020-09-22 17:54:00,81.0,2020-09-22 17:53:00,77.0,2020-09-22 17:53:00,2020-09-22 23:00:00,2020-09-22 17:00:00,2020-09-22 18:00:00,2020-09-22,18
66.9,2020-09-22 18:54:00,79.0,2020-09-22 18:53:00,75.9,2020-09-22 18:53:00,2020-09-23 00:00:00,2020-09-22 18:00:00,2020-09-22 19:00:00,2020-09-22,19
64.9,2020-09-22 19:54:00,75.0,2020-09-22 19:53:00,75.9,2020-09-22 19:53:00,2020-09-23 01:00:00,2020-09-22 19:00:00,2020-09-22 20:00:00,2020-09-22,20
63.0,2020-09-22 20:54:00,73.0,2020-09-22 20:53:00,75.9,2020-09-22 20:53:00,2020-09-23 02:00:00,2020-09-22 20:00:00,2020-09-22 21:00:00,2020-09-22,21
61.0,2020-09-22 21:54:00,71.1,2020-09-22 21:53:00,75.0,2020-09-22 21:53:00,2020-09-23 03:00:00,2020-09-22 21:00:00,2020-09-22 22:00:00,2020-09-22,22
60.1,2020-09-22 22:54:00,68.0,2020-09-22 22:53:00,73.9,2020-09-22 22:53:00,2020-09-23 04:00:00,2020-09-22 22:00:00,2020-09-22 23:00:00,2020-09-22,23
57.9,2020-09-22 23:54:00,66.9,2020-09-22 23:53:00,73.9,2020-09-22 23:53:00,2020-09-23 05:00:00,2020-09-22 23:00:00,2020-09-23 00:00:00,2020-09-22,24
57.0,2020-09-23 00:54:00,64.9,2020-09-23 00:53:00,75.0,2020-09-23 00:53:00,2020-09-23 06:00:00,2020-09-23 00:00:00,2020-09-23 01:00:00,2020-09-23,1
57.0,2020-09-23 01:54:00,64.0,2020-09-23 01:53:00,75.0,2020-09-23 01:53:00,2020-09-23 07:00:00,2020-09-23 01:00:00,2020-09-23 02:00:00,2020-09-23,2
55.0,2020-09-23 02:54:00,63.0,2020-09-23 02:53:00,75.0,2020-09-23 02:53:00,2020-09-23 08:00:00,2020-09-23 02:00:00,2020-09-23 03:00:00,2020-09-23,3
54.0,2020-09-23 03:54:00,64.0,2020-09-23 03:53:00,75.0,2020-09-23 03:53:00,2020-09-23 09:00:00,2020-09-23 03:00:00,2020-09-23 04:00:00,2020-09-23,4
53.1,2020-09-23 04:54:00,64.0,2020-09-23 04:53:00,75.9,2020-09-23 04:53:00,2020-09-23 10:00:00,2020-09-23 04:00:00,2020-09-23 05:00:00,2020-09-23,5
52.0,2020-09-23 05:54:00,63.0,2020-09-23 05:53:00,75.0,2020-09-23 05:53:00,2020-09-23 11:00:00,2020-09-23 05:00:00,2020-09-23 06:00:00,2020-09-23,6
52.0,2020-09-23 06:54:00,63.0,2020-09-23 06:53:00,75.0,2020-09-23 06:53:00,2020-09-23 12:00:00,2020-09-23 06:00:00,2020-09-23 07:00:00,2020-09-23,7
55.9,2020-09-23 07:54:00,60.1,2020-09-23 07:53:00,75.9,2020-09-23 07:53:00,2020-09-23 13:00:00,2020-09-23 07:00:00,2020-09-23 08:00:00,2020-09-23,8
59.0,2020-09-23 08:54:00,64.0,2020-09-23 08:53:00,80.1,2020-09-23 08:53:00,2020-09-23 14:00:00,2020-09-23 08:00:00,2020-09-23 09:00:00,2020-09-23,9
64.9,2020-09-23 09:54:00,68.0,2020-09-23 09:53:00,81.0,2020-09-23 09:53:00,2020-09-23 15:00:00,2020-09-23 09:00:00,2020-09-23 10:00:00,2020-09-23,10
69.1,2020-09-23 10:54:00,73.0,2020-09-23 10:53:00,81.0,2020-09-23 10:53:00,2020-09-23 16:00:00,2020-09-23 10:00:00,2020-09-23 11:00:00,2020-09-23,11
72.0,2020-09-23 11:54:00,78.1,2020-09-23 11:53:00,80.1,2020-09-23 11:53:00,2020-09-23 17:00:00,2020-09-23 11:00:00,2020-09-23 12:00:00,2020-09-23,12
73.0,2020-09-23 12:54:00,80.1,2020-09-23 12:53:00,82.0,2020-09-23 12:53:00,2020-09-23 18:00:00,2020-09-23 12:00:00,2020-09-23 13:00:00,2020-09-23,13
73.0,2020-09-23 13:54:00,82.0,2020-09-23 13:53:00,82.9,2020-09-23 13:53:00,2020-09-23 19:00:00,2020-09-23 13:00:00,2020-09-23 14:00:00,2020-09-23,14
73.0,2020-09-23 14:54:00,82.0,2020-09-23 14:53:00,82.0,2020-09-23 14:53:00,2020-09-23 20:00:00,2020-09-23 14:00:00,2020-09-23 15:00:00,2020-09-23,15
72.0,2020-09-23 15:54:00,84.0,2020-09-23 15:53:00,82.0,2020-09-23 15:53:00,2020-09-23 21:00:00,2020-09-23 15:00:00,2020-09-23 16:00:00,2020-09-23,16
71.1,2020-09-23 16:54:00,81.0,2020-09-23 16:53:00,82.0,2020-09-23 16:53:00,2020-09-23 22:00:00,2020-09-23 16:00:00,2020-09-23 17:00:00,2020-09-23,17
68.0,2020-09-23 17:54:00,82.0,2020-09-23 17:53:00,82.0,2020-09-23 17:53:00,2020-09-23 23:00:00,2020-09-23 17:00:00,2020-09-23 18:00:00,2020-09-23,18
64.9,2020-09-23 18:54:00,78.1,2020-09-23 18:53:00,80.1,2020-09-23 18:53:00,2020-09-24 00:00:00,2020-09-23 18:00:00,2020-09-23 19:00:00,2020-09-23,19
64.0,2020-09-23 19:54:00,77.0,2020-09-23 19:53:00,80.1,2020-09-23 19:53:00,2020-09-24 01:00:00,2020-09-23 19:00:00,2020-09-23 20:00:00,2020-09-23,20
61.0,2020-09-23 20:54:00,75.0,2020-09-23 20:53:00,80.1,2020-09-23 20:53:00,2020-09-24 02:00:00,2020-09-23 20:00:00,2020-09-23 21:00:00,2020-09-23,21
61.0,2020-09-23 21:54:00,75.0,2020-09-23 21:53:00,79.0,2020-09-23 21:53:00,2020-09-24 03:00:00,2020-09-23 21:00:00,2020-09-23 22:00:00,2020-09-23,22
61.0,2020-09-23 22:54:00,73.9,2020-09-23 22:53:00,79.0,2020-09-23 22:53:00,2020-09-24 04:00:00,2020-09-23 22:00:00,2020-09-23 23:00:00,2020-09-23,23
60.1,2020-09-23 23:54:00,72.0,2020-09-23 23:53:00,79.0,2020-09-23 23:53:00,2020-09-24 05:00:00,2020-09-23 23:00:00,2020-09-24 00:00:00,2020-09-23,24
59.0,2020-09-24 00:54:00,72.0,2020-09-24 00:53:00,79.0,2020-09-24 00:53:00,2020-09-24 06:00:00,2020-09-24 00:00:00,2020-09-24 01:00:00,2020-09-24,1
59.0,2020-09-24 01:54:00,69.1,2020-09-24 01:53:00,77.0,2020-09-24 01:53:00,2020-09-24 07:00:00,2020-09-24 01:00:00,2020-09-24 02:00:00,2020-09-24,2
57.9,2020-09-24 02:54:00,68.0,2020-09-24 02:53:00,75.0,2020-09-24 02:53:00,2020-09-24 08:00:00,2020-09-24 02:00:00,2020-09-24 03:00:00,2020-09-24,3
59.0,2020-09-24 03:54:00,64.9,2020-09-24 03:53:00,73.0,2020-09-24 03:53:00,2020-09-24 09:00:00,2020-09-24 03:00:00,2020-09-24 04:00:00,2020-09-24,4
57.0,2020-09-24 04:54:00,64.9,2020-09-24 04:53:00,73.0,2020-09-24 04:53:00,2020-09-24 10:00:00,2020-09-24 04:00:00,2020-09-24 05:00:00,2020-09-24,5
57.0,2020-09-24 05:54:00,63.0,2020-09-24 05:53:00,73.0,2020-09-24 05:53:00,2020-09-24 11:00:00,2020-09-24 05:00:00,2020-09-24 06:00:00,2020-09-24,6
57.0,2020-09-24 06:54:00,62.1,2020-09-24 06:53:00,73.0,2020-09-24 06:53:00,2020-09-24 12:00:00,2020-09-24 06:00:00,2020-09-24 07:00:00,2020-09-24,7
59.0,2020-09-24 07:54:00,61.0,2020-09-24 07:53:00,73.9,2020-09-24 07:53:00,2020-09-24 13:00:00,2020-09-24 07:00:00,2020-09-24 08:00:00,2020-09-24,8
63.0,2020-09-24 08:54:00,61.0,2020-09-24 08:53:00,73.9,2020-09-24 08:53:00,2020-09-24 14:00:00,2020-09-24 08:00:00,2020-09-24 09:00:00,2020-09-24,9
66.0,2020-09-24 09:54:00,64.0,2020-09-24 09:53:00,75.9,2020-09-24 09:53:00,2020-09-24 15:00:00,2020-09-24 09:00:00,2020-09-24 10:00:00,2020-09-24,10
69.1,2020-09-24 10:54:00,68.0,2020-09-24 10:53:00,75.9,2020-09-24 10:53:00,2020-09-24 16:00:00,2020-09-24 10:00:00,2020-09-24 11:00:00,2020-09-24,11
73.9,2020-09-24 11:54:00,71.1,2020-09-24 11:53:00,77.0,2020-09-24 11:53:00,2020-09-24 17:00:00,2020-09-24 11:00:00,2020-09-24 12:00:00,2020-09-24,12
75.9,2020-09-24 12:54:00,73.9,2020-09-24 12:53:00,78.1,2020-09-24 12:53:00,2020-09-24 18:00:00,2020-09-24 12:00:00,2020-09-24 13:00:00,2020-09-24,13
77.0,2020-09-24 13:54:00,73.9,2020-09-24 13:53:00,79.0,2020-09-24 13:53:00,2020-09-24 19:00:00,2020-09-24 13:00:00,2020-09-24 14:00:00,2020-09-24,14
77.0,2020-09-24 14:54:00,73.9,2020-09-24 14:53:00,79.0,2020-09-24 14:53:00,2020-09-24 20:00:00,2020-09-24 14:00:00,2020-09-24 15:00:00,2020-09-24,15
77.0,2020-09-24 15:54:00,73.9,2020-09-24 15:53:00,78.1,2020-09-24 15:53:00,2020-09-24 21:00:00,2020-09-24 15:00:00,2020-09-24 16:00:00,2020-09-24,16
77.0,2020-09-24 16:54:00,75.0,2020-09-24 16:53:00,77.0,2020-09-24 16:53:00,2020-09-24 22:00:00,2020-09-24 16:00:00,2020-09-24 17:00:00,2020-09-24,17
73.9,2020-09-24 17:54:00,73.9,2020-09-24 17:53:00,75.9,2020-09-24 17:53:00,2020-09-24 23:00:00,2020-09-24 17:00:00,2020-09-24 18:00:00,2020-09-24,18
70.0,2020-09-24 18:54:00,72.0,2020-09-24 18:53:00,75.0,2020-09-24 18:53:00,2020-09-25 00:00:00,2020-09-24 18:00:00,2020-09-24 19:00:00,2020-09-24,19
68.0,2020-09-24 19:54:00,69.1,2020-09-24 19:53:00,75.0,2020-09-24 19:53:00,2020-09-25 01:00:00,2020-09-24 19:00:00,2020-09-24 20:00:00,2020-09-24,20
66.0,2020-09-24 20:54:00,66.9,2020-09-24 20:53:00,75.0,2020-09-24 20:53:00,2020-09-25 02:00:00,2020-09-24 20:00:00,2020-09-24 21:00:00,2020-09-24,21
66.0,2020-09-24 21:54:00,64.9,2020-09-24 21:53:00,73.9,2020-09-24 21:53:00,2020-09-25 03:00:00,2020-09-24 21:00:00,2020-09-24 22:00:00,2020-09-24,22
64.0,2020-09-24 22:54:00,64.0,2020-09-24 22:53:00,73.9,2020-09-24 22:53:00,2020-09-25 04:00:00,2020-09-24 22:00:00,2020-09-24 23:00:00,2020-09-24,23
63.0,2020-09-24 23:54:00,63.0,2020-09-24 23:53:00,73.0,2020-09-24 23:53:00,2020-09-25 05:00:00,2020-09-24 23:00:00,2020-09-25 00:00:00,2020-09-24,24
59.0,2020-09-25 00:54:00,62.1,2020-09-25 00:53:00,73.0,2020-09-25 00:53:00,2020-09-25 06:00:00,2020-09-25 00:00:00,2020-09-25 01:00:00,2020-09-25,1
61.0,2020-09-25 01:54:00,61.0,2020-09-25 01:53:00,72.0,2020-09-25 01:53:00,2020-09-25 07:00:00,2020-09-25 01:00:00,2020-09-25 02:00:00,2020-09-25,2
59.0,2020-09-25 02:54:00,60.1,2020-09-25 02:53:00,72.0,2020-09-25 02:53:00,2020-09-25 08:00:00,2020-09-25 02:00:00,2020-09-25 03:00:00,2020-09-25,3
59.0,2020-09-25 03:54:00,60.1,2020-09-25 03:53:00,71.1,2020-09-25 03:53:00,2020-09-25 09:00:00,2020-09-25 03:00:00,2020-09-25 04:00:00,2020-09-25,4
57.9,2020-09-25 04:54:00,60.1,2020-09-25 04:53:00,71.1,2020-09-25 04:53:00,2020-09-25 10:00:00,2020-09-25 04:00:00,2020-09-25 05:00:00,2020-09-25,5
57.0,2020-09-25 05:54:00,59.0,2020-09-25 05:53:00,71.1,2020-09-25 05:53:00,2020-09-25 11:00:00,2020-09-25 05:00:00,2020-09-25 06:00:00,2020-09-25,6
55.9,2020-09-25 06:54:00,59.0,2020-09-25 06:53:00,71.1,2020-09-25 06:53:00,2020-09-25 12:00:00,2020-09-25 06:00:00,2020-09-25 07:00:00,2020-09-25,7
60.1,2020-09-25 07:54:00,60.1,2020-09-25 07:53:00,72.0,2020-09-25 07:53:00,2020-09-25 13:00:00,2020-09-25 07:00:00,2020-09-25 08:00:00,2020-09-25,8
64.9,2020-09-25 08:54:00,62.1,2020-09-25 08:53:00,73.0,2020-09-25 08:53:00,2020-09-25 14:00:00,2020-09-25 08:00:00,2020-09-25 09:00:00,2020-09-25,9
69.1,2020-09-25 09:54:00,64.9,2020-09-25 09:53:00,73.9,2020-09-25 09:53:00,2020-09-25 15:00:00,2020-09-25 09:00:00,2020-09-25 10:00:00,2020-09-25,10
72.0,2020-09-25 10:54:00,70.0,2020-09-25 10:53:00,75.9,2020-09-25 10:53:00,2020-09-25 16:00:00,2020-09-25 10:00:00,2020-09-25 11:00:00,2020-09-25,11
73.0,2020-09-25 11:54:00,73.9,2020-09-25 11:53:00,75.9,2020-09-25 11:53:00,2020-09-25 17:00:00,2020-09-25 11:00:00,2020-09-25 12:00:00,2020-09-25,12
75.9,2020-09-25 12:54:00,77.0,2020-09-25 12:53:00,78.1,2020-09-25 12:53:00,2020-09-25 18:00:00,2020-09-25 12:00:00,2020-09-25 13:00:00,2020-09-25,13
75.9,2020-09-25 13:54:00,81.0,2020-09-25 13:53:00,78.1,2020-09-25 13:53:00,2020-09-25 19:00:00,2020-09-25 13:00:00,2020-09-25 14:00:00,2020-09-25,14
77.0,2020-09-25 14:54:00,82.9,2020-09-25 14:53:00,78.1,2020-09-25 14:53:00,2020-09-25 20:00:00,2020-09-25 14:00:00,2020-09-25 15:00:00,2020-09-25,15
77.0,2020-09-25 15:54:00,82.9,2020-09-25 15:53:00,80.1,2020-09-25 15:53:00,2020-09-25 21:00:00,2020-09-25 15:00:00,2020-09-25 16:00:00,2020-09-25,16
77.0,2020-09-25 16:54:00,82.9,2020-09-25 16:53:00,79.0,2020-09-25 16:53:00,2020-09-25 22:00:00,2020-09-25 16:00:00,2020-09-25 17:00:00,2020-09-25,17
75.0,2020-09-25 17:54:00,80.1,2020-09-25 17:53:00,79.0,2020-09-25 17:53:00,2020-09-25 23:00:00,2020-09-25 17:00:00,2020-09-25 18:00:00,2020-09-25,18
72.0,2020-09-25 18:54:00,75.0,2020-09-25 18:53:00,75.9,2020-09-25 18:53:00,2020-09-26 00:00:00,2020-09-25 18:00:00,2020-09-25 19:00:00,2020-09-25,19
70.0,2020-09-25 19:54:00,73.0,2020-09-25 19:53:00,75.0,2020-09-25 19:53:00,2020-09-26 01:00:00,2020-09-25 19:00:00,2020-09-25 20:00:00,2020-09-25,20
69.1,2020-09-25 20:54:00,69.1,2020-09-25 20:53:00,75.9,2020-09-25 20:53:00,2020-09-26 02:00:00,2020-09-25 20:00:00,2020-09-25 21:00:00,2020-09-25,21
68.0,2020-09-25 21:54:00,69.1,2020-09-25 21:53:00,73.0,2020-09-25 21:53:00,2020-09-26 03:00:00,2020-09-25 21:00:00,2020-09-25 22:00:00,2020-09-25,22
64.9,2020-09-25 22:54:00,68.0,2020-09-25 22:53:00,73.9,2020-09-25 22:53:00,2020-09-26 04:00:00,2020-09-25 22:00:00,2020-09-25 23:00:00,2020-09-25,23
64.0,2020-09-25 23:54:00,66.9,2020-09-25 23:53:00,73.9,2020-09-25 23:53:00,2020-09-26 05:00:00,2020-09-25 23:00:00,2020-09-26 00:00:00,2020-09-25,24
62.1,2020-09-26 00:54:00,64.9,2020-09-26 00:53:00,73.0,2020-09-26 00:53:00,2020-09-26 06:00:00,2020-09-26 00:00:00,2020-09-26 01:00:00,2020-09-26,1
61.0,2020-09-26 01:54:00,64.0,2020-09-26 01:53:00,73.0,2020-09-26 01:53:00,2020-09-26 07:00:00,2020-09-26 01:00:00,2020-09-26 02:00:00,2020-09-26,2
61.0,2020-09-26 02:54:00,64.9,2020-09-26 02:53:00,73.0,2020-09-26 02:53:00,2020-09-26 08:00:00,2020-09-26 02:00:00,2020-09-26 03:00:00,2020-09-26,3
59.0,2020-09-26 03:54:00,63.0,2020-09-26 03:53:00,73.0,2020-09-26 03:53:00,2020-09-26 09:00:00,2020-09-26 03:00:00,2020-09-26 04:00:00,2020-09-26,4
59.0,2020-09-26 04:54:00,62.1,2020-09-26 04:53:00,73.0,2020-09-26 04:53:00,2020-09-26 10:00:00,2020-09-26 04:00:00,2020-09-26 05:00:00,2020-09-26,5
60.1,2020-09-26 05:54:00,63.0,2020-09-26 05:53:00,73.0,2020-09-26 05:53:00,2020-09-26 11:00:00,2020-09-26 05:00:00,2020-09-26 06:00:00,2020-09-26,6
61.0,2020-09-26 06:54:00,61.0,2020-09-26 06:53:00,73.0,2020-09-26 06:53:00,2020-09-26 12:00:00,2020-09-26 06:00:00,2020-09-26 07:00:00,2020-09-26,7
62.1,2020-09-26 07:54:00,62.1,2020-09-26 07:53:00,73.9,2020-09-26 07:53:00,2020-09-26 13:00:00,2020-09-26 07:00:00,2020-09-26 08:00:00,2020-09-26,8
62.1,2020-09-26 08:54:00,63.0,2020-09-26 08:53:00,73.0,2020-09-26 08:53:00,2020-09-26 14:00:00,2020-09-26 08:00:00,2020-09-26 09:00:00,2020-09-26,9
64.0,2020-09-26 09:54:00,64.9,2020-09-26 09:53:00,75.0,2020-09-26 09:53:00,2020-09-26 15:00:00,2020-09-26 09:00:00,2020-09-26 10:00:00,2020-09-26,10
64.9,2020-09-26 10:54:00,64.9,2020-09-26 10:53:00,78.1,2020-09-26 10:53:00,2020-09-26 16:00:00,2020-09-26 10:00:00,2020-09-26 11:00:00,2020-09-26,11
66.9,2020-09-26 11:54:00,66.0,2020-09-26 11:53:00,79.0,2020-09-26 11:53:00,2020-09-26 17:00:00,2020-09-26 11:00:00,2020-09-26 12:00:00,2020-09-26,12
70.0,2020-09-26 12:54:00,68.0,2020-09-26 12:53:00,81.0,2020-09-26 12:53:00,2020-09-26 18:00:00,2020-09-26 12:00:00,2020-09-26 13:00:00,2020-09-26,13
71.1,2020-09-26 13:54:00,69.1,2020-09-26 13:53:00,82.0,2020-09-26 13:53:00,2020-09-26 19:00:00,2020-09-26 13:00:00,2020-09-26 14:00:00,2020-09-26,14
73.9,2020-09-26 14:54:00,69.1,2020-09-26 14:53:00,82.9,2020-09-26 14:53:00,2020-09-26 20:00:00,2020-09-26 14:00:00,2020-09-26 15:00:00,2020-09-26,15
73.9,2020-09-26 15:54:00,68.0,2020-09-26 15:53:00,84.0,2020-09-26 15:53:00,2020-09-26 21:00:00,2020-09-26 15:00:00,2020-09-26 16:00:00,2020-09-26,16
73.9,2020-09-26 16:54:00,68.0,2020-09-26 16:53:00,82.9,2020-09-26 16:53:00,2020-09-26 22:00:00,2020-09-26 16:00:00,2020-09-26 17:00:00,2020-09-26,17
71.1,2020-09-26 17:54:00,68.0,2020-09-26 17:53:00,82.0,2020-09-26 17:53:00,2020-09-26 23:00:00,2020-09-26 17:00:00,2020-09-26 18:00:00,2020-09-26,18
69.1,2020-09-26 18:54:00,66.0,2020-09-26 18:53:00,81.0,2020-09-26 18:53:00,2020-09-27 00:00:00,2020-09-26 18:00:00,2020-09-26 19:00:00,2020-09-26,19
66.9,2020-09-26 19:54:00,63.0,2020-09-26 19:53:00,79.0,2020-09-26 19:53:00,2020-09-27 01:00:00,2020-09-26 19:00:00,2020-09-26 20:00:00,2020-09-26,20
66.0,2020-09-26 20:54:00,62.1,2020-09-26 20:53:00,78.1,2020-09-26 20:53:00,2020-09-27 02:00:00,2020-09-26 20:00:00,2020-09-26 21:00:00,2020-09-26,21
64.0,2020-09-26 21:54:00,61.0,2020-09-26 21:53:00,75.9,2020-09-26 21:53:00,2020-09-27 03:00:00,2020-09-26 21:00:00,2020-09-26 22:00:00,2020-09-26,22
64.0,2020-09-26 22:54:00,59.0,2020-09-26 22:53:00,77.0,2020-09-26 22:53:00,2020-09-27 04:00:00,2020-09-26 22:00:00,2020-09-26 23:00:00,2020-09-26,23
63.0,2020-09-26 23:54:00,59.0,2020-09-26 23:53:00,77.0,2020-09-26 23:53:00,2020-09-27 05:00:00,2020-09-26 23:00:00,2020-09-27 00:00:00,2020-09-26,24
63.0,2020-09-27 00:54:00,57.9,2020-09-27 00:53:00,75.9,2020-09-27 00:53:00,2020-09-27 06:00:00,2020-09-27 00:00:00,2020-09-27 01:00:00,2020-09-27,1
62.1,2020-09-27 01:54:00,57.9,2020-09-27 01:53:00,75.0,2020-09-27 01:53:00,2020-09-27 07:00:00,2020-09-27 01:00:00,2020-09-27 02:00:00,2020-09-27,2
61.0,2020-09-27 02:54:00,57.0,2020-09-27 02:53:00,73.0,2020-09-27 02:53:00,2020-09-27 08:00:00,2020-09-27 02:00:00,2020-09-27 03:00:00,2020-09-27,3
